Country Name,Country Code,Time,Time Code,Adjusted Net National Income(Yrly % Growth),Adjusted Net Natiobnal Income (Constant),Adjusted Net National Income (Current),Current Account Balance (% GDP),Current Account Balance (BoP Current $),Exports Goods and Services (% GDP),Exports Goods and Services (Yrly % growth),Exports of Goods and Services (Current $),External Balance on Goods and Services (Constant LCU),"Foreign Direct Investment, Net (Current $)","Foreign Direct Investment, Net Inflows (% of GDP)","Foreign Direct Investment, Net Inflows (Current $)","Foreign Direct Investment, Net Outflows (% of GDP)","Foreign Direct Investment, Net Outflows (Current $)",GDP (Constant 2015 $),GDP (Constant LCU),GDP (Current LCU),GDP (Current $),GDP Growth (Yrly %),GDP per capita (Constant 2015 $),GDP per capita (Constant LCU),GDP per capita (Current LCU),GDP per Capita (Current $),GDP per Capita Growth (Yrly %),"GDP per capita, PPP (Constant 2021 International $)","GDP per capita, PPP (Current International $)","GDP, PPP (Constant 2021 International $)","GDP, PPP (Current International $)",GDP: Linked Series (Current LCU),General Government Final Consumption Expenditure (% of GDP),General Government Final Consumption Expenditure (Annual % Growth),General Government Final Consumption Expenditure (Current $),Goods Exports (Current $),Goods Imports (Current $),"Grants, Excluding Technical Cooperation (Current $)",Gross Domestic Savings (% GDP),Gross Domestic Savings (Current LCU),Gross National Expenditure (% of GDP),Gross National Expenditure Deflator (Base Yr Varies by Country),Gross Value Added at Basic Prices (GVA) (Constant 2015 $),Households and NPISHs Final Consumption Expenditure (% of GDP),Households and NPISHs Final Consumption Expenditure (Annual % Growth),Households and NPISHs Final Consumption Expenditure (Current LCU),Imports Goods and Services (% GDP),Imports Goods and Services (Yrly % Growth),Imports of Goods and Services (Current $),Multilateral Debt Service (% of Public and Publicly Guaranteed Debt Service),"Net Financial Flows, IBRD (NFL, Current $)","Net Financial Flows, IDA (NFL, Current $)","Net Financial Flows, IMF Concessional (NFL, Current $)","Net Financial Flows, IMF Nonconcessional (NFL, Current $)","Net Financial Flows, Multilateral (NFL, Current $)",Net ODA Received (% of Central Government Expense),Net ODA Received (% of GNI),Net Official Aid Received (Current $),Net Dvlpmt Assistance and Aid Received (Constant 2021 $),Net Trade in Goods (Current $),Net Trade in Goods and Services (Current $),"Portfolio Investment, Bonds (PPG + PNG) (NFL, Current $)",Net Portfolio Investment (Current $),Service Exports (Current $),Service Imports (Current $),Taxes Less Subsidies on Products (Constant LCU),Travel Services (% of Service Exports)
Rwanda,RWA,2022.0,YR2022,..,..,..,-9.360313243,-1246434372,22.4780617,29.35079751,2993214862,-1.27E+12,-305101863.4,2.291214906,305101863.4,7.50967E-06,1000,12946352834,1.05873E+13,1.37198E+13,13316160895,8.157733085,948.3791944,775569.839,1005034.133,975.4693159,5.81433389,2889.884853,3095.918641,39449904828,42262478240,1.37198E+13,17.03281782,10.5851468,2268117425,2111891325,4100423799,726070000,9.552869805,1.31063E+12,116.1889566,134.3257833,11741808809,73.41431238,12.08677684,1.00723E+13,38.6670183,17.86898728,5148962370,49.56351318,..,254459000,..,-32158221,376090000,..,8.260170176,..,1120550049,-1988532474,-1984989565,-9983000,60395837.29,881200645.7,877657736.6,1.02159E+12,45.42062811
Rwanda,RWA,2023.0,YR2023,..,..,..,-11.73037016,-1653720426,25.42070377,25.78998721,3583751961,-1.17E+12,-459166412.3,3.257014847,459166412.3,7.09332E-06,1000,14013299017,1.14599E+13,1.63548E+13,14097768472,8.241287695,1004.215711,821232.0788,1172011.665,1010.268929,5.887572919,3060.028931,3396.155325,42701084981,47391551000,1.63548E+13,16.55205961,1.023090794,2333471041,2465949271,4834709086,..,8.143267384,1.33182E+12,115.1426348,148.990124,12745810126,75.30467301,7.998763569,1.23159E+13,40.56333857,14.36942347,5718525556,40.15911133,..,542201000,..,194280233.4,826379000,..,..,..,..,-2368759814,-2273994598,-113899000,70776116.76,1043222644,948457427.7,1.07619E+12,54.05137576
Saudi Arabia,SAU,2021.0,YR2021,..,..,..,4.772398519,41718207997,32.77465349,5.602419548,2.86502E+11,2.99737E+11,1561963979,2.6439106,23111903141,2.822593121,24673867121,7.27554E+11,3.25164E+12,3.27809E+12,8.74156E+11,5.07511035,23633.86012,105626.3451,106485.3241,28396.08642,7.696927694,55768.23552,55768.23552,1.71679E+12,1.71679E+12,3.27808E+12,23.80438579,0.813218157,2.08087E+11,2.76198E+11,1.39735E+11,..,33.85458278,1.10978E+12,91.59353708,..,6.93057E+11,42.34103143,9.513026093,1.38798E+12,24.36816007,8.34118038,2.13016E+11,..,..,..,..,..,..,..,..,..,..,1.36464E+11,72986051068,..,37122279040,10303209065,73780729197,1.061E+11,37.05059996
Saudi Arabia,SAU,2022.0,YR2022,..,..,..,13.66791237,1.51519E+11,40.22127697,20.49911844,4.45882E+11,4.2146E+11,-1093230561,2.530741902,28055082624,2.432125747,26961852063,7.82018E+11,3.49506E+12,4.15714E+12,1.10857E+12,7.485984291,24304.98588,108625.7942,129203.2341,34454.19577,2.839678989,57351.87439,61440.76529,1.84531E+12,1.97687E+12,4.15714E+12,20.82961784,9.345982031,2.30911E+11,4.11214E+11,1.75921E+11,..,43.35629061,1.80238E+12,83.07111398,..,7.49987E+11,35.81411561,4.890788003,1.48884E+12,23.29239095,12.42641032,2.58213E+11,..,..,..,..,..,..,..,..,..,..,2.35292E+11,1.87668E+11,..,35520107986,34667568119,82291444271,1.02013E+11,72.69991377
Saudi Arabia,SAU,2023.0,YR2023,..,..,..,3.191364579,34070463584,34.74920044,-6.512831127,3.70977E+11,2.56604E+11,3752172601,1.153918581,12319037833,1.505382854,16071210434,7.76115E+11,3.46867E+12,4.00344E+12,1.06758E+12,-0.754914811,23331.76947,104276.2173,120352.3586,32093.9623,-4.00418422,55055.39968,61102.91537,1.83138E+12,2.03255E+12,4.00344E+12,23.33098369,5.737530652,2.49078E+11,3.22462E+11,1.95554E+11,..,36.71351309,1.4698E+12,92.62860703,..,7.39513E+11,39.95550322,5.320021993,1.59959E+12,27.37780746,9.854948856,2.92281E+11,..,..,..,..,..,..,..,..,..,..,1.26908E+11,79409248023,..,42349349051,48512073415,96010571114,1.14827E+11,74.18544313
Senegal,SEN,2021.0,YR2021,5.210204217,21382261509,23712074300,-12.09006338,-3327280244,24.63960212,22.54182465,6781011709,-3.49E+12,-2536450125,9.404261902,2588126617,0.1877726,51676492.01,24359596784,1.42492E+13,1.52611E+13,27520784130,6.5440011,1414.539511,827440.4752,886199.2256,1598.10677,3.873432598,4173.677414,4173.677414,71874343647,71874343647,1.52611E+13,15.16247269,14.42504689,4172831377,5490565152,8488546156,567770000,18.25622354,2.7861E+12,120.0967898,103.3059594,21668816587,66.58130377,3.35985928,1.01611E+13,44.73639187,16.00195267,12311805835,18.02223335,..,301988000,61398784.4,122940025.4,577451000,25.77255623,5.180664714,..,1389400024,-2997981004,-5498031123,225590000,-602980168.7,1288979370,3789029489,1.49091E+12,27.90252814
Senegal,SEN,2022.0,YR2022,..,..,..,..,..,26.8575576,3.525483083,7417917497,-4.23E+12,..,0.253824628,70105040,0.253824628,70105040,25291561740,1.47944E+13,1.72279E+13,27619479060,3.825863637,1432.86013,838157.1937,976025.011,1564.745221,1.295164888,4227.733418,4529.148863,74624158025,79944473084,1.72279E+13,14.90575936,1.470125437,4116893085,..,..,512020000,19.27548065,3.32076E+12,126.3179625,114.3743207,22458188530,65.81875999,3.454520304,1.13392E+13,53.17552011,12.40853963,14686801641,31.7029614,..,565289000,129910915.7,259815140.2,738761000,22.59879724,5.431297704,..,1521969971,..,..,0,..,..,..,1.57129E+12,..
Senegal,SEN,2023.0,YR2023,..,..,..,..,..,22.99268231,6.600000002,7092859223,-4.36E+12,..,0.296066889,91331700,0.296066889,91331700,26450942460,1.54726E+13,1.87117E+13,30848333084,4.584061405,1463.191019,855899.3671,1035076.207,1706.44218,2.116807384,4317.226392,4791.44862,78044975252,86617762209,1.87117E+13,13.77278862,0.060914715,4248675708,..,..,..,19.27548065,3.60676E+12,125.0191541,117.9758307,23548640065,66.95173073,7.371939903,1.25278E+13,48.01183638,4.6,14810851206,33.7722004,..,603119000,215895830.5,424485074.3,865129000,..,..,..,..,..,..,0,..,..,..,1.60743E+12,..
Serbia,SRB,2021.0,YR2021,5.691636426,39678067301,50790254321,-4.012083943,-2654390085,52.34040052,20.42751687,34628348308,-5.04E+11,-4328353622,6.953120891,4600176721,0.410857883,271823098.8,51022858875,6.57602E+12,6.57602E+12,66159884073,7.949056505,7465.675309,962205.1977,962205.1977,9680.527981,8.972580823,23385.19999,23385.19999,1.59822E+11,1.59822E+11,6.57602E+12,18.76484027,4.15988398,12414796572,24827961326,31922446209,358040000,17.28359416,1.13657E+12,107.6614988,100.0000014,43274298871,63.95156557,7.713563219,4.20547E+12,60.0018978,17.67477056,39697186028,28.8194972,43730000,-67970000,..,..,175209000,2.138233812,0.836867627,..,533299987.8,-7094484883,-5441115648,2553949000,-1866561722,9206860660,7553491424,1.06538E+12,20.44143973
Serbia,SRB,2022.0,YR2022,..,..,..,-6.672400654,-4457001148,60.74937853,17.03135924,40579105461,-5.55E+11,-4500108361,6.904815809,4612248812,0.167881046,112140450.4,52365263375,6.74904E+12,7.45876E+12,66797564758,2.630986444,7857.403271,1012692.617,1119186.582,10022.96885,5.247053291,24612.2339,26220.32474,1.64027E+11,1.74744E+11,7.45876E+12,18.35613763,1.307532924,12261452922,28311062020,38224527168,296810000,15.95082691,1.18973E+12,110.438884,112.780028,44364463088,65.69303546,3.450567705,4.89989E+12,71.18826383,16.15094834,47552026634,39.18240394,-15772000,-51202000,..,1051545724,93298000,2.153116685,0.801578297,..,558000000,-9913465149,-7490310170,358174000,30525171.73,11593608952,9170453973,1.09957E+12,22.22364172
Serbia,SRB,2023.0,YR2023,..,..,..,-2.402129032,-1953955669,55.07551609,2.728518347,44799890209,-3.70E+11,-4564741075,6.013719961,4891719826,0.401976956,326978751.7,54380001765,7.00871E+12,8.81776E+12,81342660752,3.847471128,8210.554014,1058208.055,1331348.296,12281.50585,4.494496847,25718.42998,28674.13374,1.70338E+11,1.89914E+11,8.81776E+12,17.12705968,-2.408729972,13931606053,30199249877,37332905998,..,20.27258976,1.78759E+12,104.3429153,124.838343,46509747887,62.60035056,0.505123884,5.51995E+12,59.41843257,-1.631001203,48332534030,34.21253471,-67749000,-34504000,..,218383832,147132000,..,..,..,..,-7133656121,-3873197337,1750195000,-982099865,14143446672,10882987888,1.08111E+12,19.56922454
Seychelles,SYC,2021.0,YR2021,7.469872222,1380854388,1216133029,-10.76995764,-160167987.8,80.26387147,20.73452047,1193663263,-5279544700,-160342559,7.528088833,111955764.4,-3.253607262,-48386794.59,1687886479,22700118500,25163758400,1487173795,0.552281631,17005.04221,228698.1251,253518.6927,14982.91115,-0.254097866,29979.82727,29979.82727,2975737695,2975737695,25163758400,25.84512336,-1.66410635,384361901.8,515711919.3,1022557592,..,-6.775356339,-1704934300,123.2430725,110.8397505,1409426159,80.93023298,11.83500499,20365088300,103.5069435,18.98943231,1539328140,..,..,..,..,..,..,..,..,50000.00075,50000.00075,-506845672.5,-69833657.51,..,-13063849.86,1235449695,798437679.8,3873249600,47.62762009
Seychelles,SYC,2022.0,YR2022,..,..,..,-6.882901722,-141647950.7,88.38649808,26.68373908,1818966306,-2452446800,-226352433.7,9.224018125,189827389.3,-1.77481065,-36525044.45,1940678728,26099881500,29372962800,2057968520,14.97685133,16188.78133,217720.3615,245023.7975,17167.19098,-4.800110867,28540.76232,30575.57051,3421409506,3665338241,29372962800,19.59030432,-12.89003222,403162295.8,562903302.1,1293695209,..,5.872388195,1724894400,109.3991165,112.5434018,1620513822,74.53730749,5.825849242,21893815600,97.78561358,8.655676529,2012397144,..,..,..,..,..,..,..,..,..,..,-730791907.4,-50785647.2,..,3629260.596,1684206083,1004199823,4453340400,55.52632494
Seychelles,SYC,2023.0,YR2023,..,..,..,-7.247154267,-155194197.5,85.94808925,0.278665848,1840535504,-3007729700,-279217315.4,11.19364333,239706294.2,-1.8450591,-39511021.24,2002037446,26925085200,30019086200,2141450171,3.161714355,16715.26509,224800.9585,250633.1661,17879.23965,3.252151933,29468.95128,32705.94431,3529584701,3917289068,30019086200,21.33845467,13.46751894,456952374,541950559.3,1427118172,..,4.853605104,1457007900,111.21756,111.5021636,1668955089,73.80794023,1.925415404,22156469200,97.1188057,2.426937885,2079750831,..,..,..,..,..,..,..,..,..,..,-885167613,-61816229.34,..,-10148291.6,1833105125,1009753741,4631474100,53.96727314
Slovak Republic,SVK,2021.0,YR2021,2.509715101,78307566794,94707685029,-4.789619163,-5775907897,90.7009446,10.6610738,1.09378E+11,2174172000,-1512472095,2.255263758,2719672547,1.00106001,1207200452,1.02523E+11,92403856000,1.0196E+11,1.20592E+11,5.72698854,18821.11631,16963.40482,18717.7141,22138.19498,5.951747676,38321.41943,38321.41943,2.08746E+11,2.08746E+11,1.0196E+11,20.78261819,4.18990382,25062219861,97337678492,99025990591,..,22.31896363,22756418000,100.455557,113.4552103,91100996155,55.83717468,2.551369523,56931590000,91.15650163,11.650392,1.09928E+11,..,..,..,..,..,..,..,..,..,..,-1688312099,-653299649.9,..,5866364708,11899769432,10864756982,10311906000,9.326299768
Slovak Republic,SVK,2022.0,YR2022,..,..,..,-9.597690398,-11126469603,98.95223634,2.769424296,1.14714E+11,1043350000,-2781042661,4.163842415,4827084866,1.764914668,2046041140,1.02984E+11,92819372000,1.10089E+11,1.15929E+11,0.449673875,18959.68184,17088.29343,20267.59819,21342.76667,0.736223721,38603.55081,41077.16854,2.09685E+11,2.23121E+11,1.10089E+11,20.49312441,-4.506833575,23757395416,1.01424E+11,1.09021E+11,..,17.24039427,18979703000,105.946474,127.070499,91198546748,61.57083142,6.118333342,67782446000,104.8987103,4.16034469,1.21608E+11,..,..,..,..,..,..,..,..,..,..,-7596399802,-6953404616,..,1874566606,13095088326,12452093140,10656770000,10.24287945
Slovak Republic,SVK,2023.0,YR2023,..,..,..,-1.677892444,-2230058931,91.9484611,-0.680412083,1.22207E+11,7289978000,-87933104.5,-0.246592871,-327742481.7,-0.312753585,-415675586.2,1.04404E+11,94098736000,1.22919E+11,1.32908E+11,1.378337272,19238.76224,17339.82759,22650.59446,24491.37719,1.471967744,39171.78262,43512.56157,2.12575E+11,2.36131E+11,1.22919E+11,20.09876806,-0.644718476,26712938232,1.07646E+11,1.07322E+11,..,20.88914782,25676708000,98.41747184,139.8585757,94317503982,58.8817437,-3.155335213,72376784000,90.36593294,-7.691971424,1.20104E+11,..,..,..,..,..,..,..,..,..,..,323377659,1342263644,..,-8286602929,13362334241,12343448256,9003294000,11.99446538
Slovenia,SVN,2021.0,YR2021,7.145137437,41402101832,49526101070,3.368428548,2072569849,83.97734325,14.47599949,51670655053,3133919000,-525233103.5,3.606815713,2219247756,2.753184564,1694014652,51983646873,46852675000,52022646000,61529280461,8.389650321,24659.2499,22225.29374,24677.74974,29187.36938,8.098633988,45872.66339,45872.66339,96703198367,96703198367,52022646000,20.85045616,6.098779554,12829135651,41669931778,40598420896,..,27.72730937,14424480000,94.12804378,112.2159794,45059264574,51.93269293,10.26824902,27016761000,78.1053851,17.78637606,48057681456,..,..,..,..,..,..,..,..,..,..,1071510882,3665876181,..,3266408707,9992455732,7398090432,6239037000,19.83830379
Slovenia,SVN,2022.0,YR2022,..,..,..,-1.030197502,-617373696.5,93.98266032,6.765807778,56321649308,2428697000,-1348969666,3.638372278,2180392923,1.387377154,831423257,53386808993,48117340000,56908770000,59927702746,2.699237557,25276.93558,22782.01163,26944.47075,28373.83823,2.504884299,47021.72053,51036.22089,99313447416,1.07792E+11,56908770000,19.52109139,-0.544838251,11698541620,44854614945,47142551105,..,26.1647616,14890044000,98.25427434,122.6772816,46247426395,54.09961769,3.610297458,30787427000,92.23693466,9.185405116,55275476025,..,..,..,..,..,..,..,..,..,..,-2287936160,1352093115,..,-111137674.5,11655872759,8015843484,6434723000,26.52960044
Slovenia,SVN,2023.0,YR2023,..,..,..,4.472484413,3092654472,83.2510532,-1.981557801,57566828227,3411569000,-618530592.5,2.093516423,1447634542,1.199019976,829103949.7,54514654365,49133863000,63951239000,69148468417,2.112591843,25708.86914,23171.3118,30159.12059,32610.11092,1.70880508,47825.23008,53812.71449,1.01412E+11,1.14108E+11,63951239000,19.22685657,2.3844368,13295076846,44781410905,44312394281,..,28.62983468,18309134000,93.59633986,131.4750878,47419884171,52.32393543,1.287549793,33461805000,76.84739149,-4.472392093,53138794237,..,..,..,..,..,..,..,..,..,..,469016623.7,4351480551,..,-275307467.2,12878955094,8996491167,6375157000,27.51936855
Solomon Islands,SLB,2021.0,YR2021,-3.471557798,1295106302,1505399373,-5.134741147,-78191576.99,27.17489083,-0.995675037,413817855.1,-1541700000,-23030117.86,1.83340987,27919072.24,0.321051399,4888954.379,1474218470,10639000000,12228200000,1522794913,2.564349754,1933.170559,13951.1219,16035.06991,1996.869768,0.130939473,2518.421624,2518.421624,1920525664,1920525664,12228200000,26.57872786,-15.20696618,404739515.8,371236827.3,468455948.3,198850000,9.607301156,1174800000,107.3428632,127.6286876,1441694001,63.8131532,-1.649569565,7803200000,39.46451645,22.21158573,600963648.9,79.11228164,..,148000,0,-296309.7,-948000,55.91548337,17.18062527,..,264709991.5,-97219120.93,-205803240.8,..,6207299.197,42420403.53,151004523.4,272700000,..
Solomon Islands,SLB,2022.0,YR2022,..,..,..,-13.95169295,-218533833.4,26.28674312,-1.505389861,411745209.9,-4018100000,-38366300.18,2.599582143,40718832.69,0.150190983,2352532.508,1509636295,10894600000,12774500000,1566360686,2.402481436,1932.789668,13948.37312,16355.21198,2005.413993,-0.019702918,2517.925421,2697.440432,1966665937,2106879008,12774500000,29.18861795,-11.99583271,457199036.4,340868967.8,546251467,199870000,9.086852714,1160800000,114.2760969,133.9702292,1476116412,61.72531215,3.86812726,7885100000,51.74918784,51.4120586,810578933.6,78.26087871,..,13343000,0,-199399.7,22347000,59.64465784,16.04983542,..,264420013.4,-205382499.2,-353282085.9,..,-2359385.477,70490176.38,218389763,281200000,7.486016042
Solomon Islands,SLB,2023.0,YR2023,..,..,..,-10.91011573,-178197036.9,..,..,..,..,-72472771.55,4.830374034,78895436.24,0.393227723,6422664.687,1556129618,11230128602,13680025077,1633319401,3.079769815,1945.149865,14037.57302,17099.92447,2041.636491,0.639500366,2534.027563,2812.375764,2027234721,2249914673,13680025077,..,..,..,430769827.8,629457451.9,..,..,..,..,..,..,..,..,..,..,..,..,78.48905876,..,20441000,-4626482.2,-237460.7,29962000,..,..,..,..,-198687624.1,-337585981.7,..,4508848.697,115254829.8,254153187.4,..,19.59471352
South Africa,ZAF,2021.0,YR2021,6.835637225,3.04269E+11,3.39553E+11,3.73044877,15700969351,31.10359881,9.651050829,1.30911E+11,2348182200,-40557211851,9.660265336,40658789145,0.024134108,101577294.3,3.54021E+11,4.51402E+12,6.22015E+12,4.20887E+11,4.955032594,5756.195494,73395.52176,101136.3964,6843.399419,3.350530901,13711.29357,13711.29357,8.4328E+11,8.4328E+11,6.22015E+12,19.17826638,0.588846525,80718806540,1.21961E+11,91291094048,1097050000,18.96892128,1.1799E+12,93.82750631,129.3453505,3.1993E+11,61.85281234,6.150908473,3.84734E+12,24.93111503,9.60517361,1.04932E+11,6.398301817,-76073000,..,..,0,1080039000,0.716661027,0.252278862,..,1041569946,30669614375,26208373540,-3179746000,54679811379,9128993503,13590234338,4.34684E+11,23.09316044
South Africa,ZAF,2022.0,YR2022,..,..,..,-0.461509369,-1877973945,33.37144955,6.817789169,1.35795E+11,-93341938100,-6864356333,2.270468575,9238990828,0.583562978,2374634495,3.60788E+11,4.6003E+12,6.65552E+12,4.0692E+11,1.91147996,5783.860904,73748.2751,106695.951,6523.410978,0.480619707,13777.19275,14759.43507,8.59399E+11,9.2067E+11,6.65552E+12,18.98927028,0.616920644,77271139487,1.23382E+11,1.09479E+11,872510000,17.56139525,1.1688E+12,97.85368007,138.9510164,3.26056E+11,63.44933447,2.457171173,4.22289E+12,31.41155258,14.98495373,1.2782E+11,4.321576474,1037495000,..,..,0,938279000,0.754997831,0.258142911,..,1030119995,13903511419,8341479611,-4345645000,4188420408,12628036448,18190068257,4.42854E+11,37.522766
South Africa,ZAF,2023.0,YR2023,..,..,..,-1.613666888,-6143218091,32.75452687,3.731622428,1.24696E+11,-99757765800,-6254237592,0.90421279,3442331506,-0.738616093,-2811906086,3.63308E+11,4.63243E+12,7.02399E+12,3.80699E+11,0.698485195,5747.41965,73283.62361,111117.3794,6022.542542,-0.630050658,13690.38946,15194.19918,8.65402E+11,9.60462E+11,7.02399E+12,19.3495644,1.872146155,73663650752,1.1042E+11,1.04867E+11,..,16.25412345,1.14169E+12,99.28396993,147.6186121,3.28215E+11,64.39631216,0.722100421,4.52319E+12,32.42556868,3.948941965,1.23444E+11,8.430864203,-100635000,..,..,-508806313.6,513775000,..,..,..,..,5552511399,1217482584,-3431559000,6510332784,14251434742,18586463556,4.47458E+11,39.8603327
Spain,ESP,2021.0,YR2021,5.864910716,1.03366E+12,1.19101E+12,0.765004613,11178590910,33.75708433,13.38805061,4.93274E+11,9232651000,-13392361521,4.422729025,64626902394,3.506147209,51233397346,1.267E+12,1.14195E+12,1.23547E+12,1.46124E+12,6.683144185,26721.14818,24083.67528,26056.17023,30817.68286,6.570333965,44237.8298,44237.8298,2.09757E+12,2.09757E+12,1.23547E+12,21.00513649,3.361072505,3.06936E+11,3.75754E+11,4.00515E+11,..,22.86361348,2.82474E+11,99.01042029,108.0885257,1.14851E+12,55.61695349,7.064013622,6.87133E+11,32.76750462,14.98113587,4.78813E+11,..,..,..,..,..,..,..,..,..,..,-24761079140,14534303918,..,43695113388,1.16813E+11,77517344278,1.06986E+11,29.25721945
Spain,ESP,2022.0,YR2022,..,..,..,0.309856961,4482075203,39.75513039,14.31320372,5.75057E+11,34879791000,4481045301,4.527406753,65488854829,4.837192515,69969900130,1.3453E+12,1.21251E+12,1.37363E+12,1.4465E+12,6.179312226,28168.36704,25388.04847,28761.60194,30287.36576,5.416005522,46633.75311,50454.17091,2.22719E+12,2.40965E+12,1.37363E+12,19.96412423,-0.182069495,2.88781E+11,4.09608E+11,4.72811E+11,..,23.5377238,3.23321E+11,99.11730169,115.7708468,1.22546E+12,55.80917409,4.706664409,7.66611E+11,38.87243208,7.743340489,5.62289E+11,..,..,..,..,..,..,..,..,..,..,-63202599215,12149032172,..,38970733739,1.6399E+11,88638745827,1.0827E+11,43.95582882
Spain,ESP,2023.0,YR2023,..,..,..,2.654942704,43012480772,38.05925821,2.780087799,6.16595E+11,45813826000,-3277675085,2.65127535,42953066298,2.448894827,39674318207,1.38129E+12,1.24495E+12,1.49832E+12,1.62009E+12,2.675663493,28569.84365,25749.8979,30990.4606,33509.0128,1.425274692,47298.41219,53092.31244,2.28678E+12,2.5669E+12,1.49832E+12,19.46354727,3.762242034,3.15327E+11,4.19588E+11,4.57086E+11,..,24.93139001,3.73553E+11,96.07321247,120.2987801,1.26081E+12,54.26503213,1.7777758,8.13066E+11,34.13247068,0.282330517,5.52977E+11,..,..,..,..,..,..,..,..,..,..,-37500376165,63702074653,..,-18226034606,1.97061E+11,95860863438,1.08828E+11,46.75923173
Sri Lanka,LKA,2021.0,YR2021,1.647544516,86195338158,80018415420,-3.706463424,-3284272218,16.92141901,10.11653359,14993955152,-8.00E+11,-574849254.6,0.668428487,592289969.9,0.019682709,17440715.28,96612712766,1.31255E+13,1.76124E+13,88609324902,4.207476495,4360.566563,592413.1122,794925.5478,3999.337647,3.092781969,14316.13522,14316.13522,3.17188E+11,3.17188E+11,1.76124E+13,9.451464843,-2.813624678,8374879191,12498581960,20637417206,242270000,29.34709701,5.16872E+12,107.3871292,135.8197137,90530164748,61.20143815,2.695943337,1.0779E+13,24.30855639,4.10343902,21539647713,14.81301,208964000,120678000,..,-56932770.8,771519000,0.995706518,0.177916403,..,154110000.6,-8138835246,-6552496707,-1000000000,1547407099,2474954539,888616000,8.26356E+11,20.48136767
Sri Lanka,LKA,2022.0,YR2022,..,..,..,-1.953545374,-1448453678,21.55902302,10.22171856,15984909595,9113148908,-869016898.2,1.192463472,884150491.4,0.020410843,15133593.25,89514778452,1.21612E+13,2.40638E+13,74144870023,-7.346791236,4035.651163,548271.109,1084881.748,3342.719896,-7.451219811,13249.40852,14194.02256,2.93885E+11,3.14838E+11,2.40638E+13,7.177851062,1.387847694,5322008340,13106439476,18291016521,238820000,25.03990041,6.02554E+12,103.5633952,205.0779121,84188766002,67.78224853,-0.46047027,1.6311E+13,25.12241846,-19.87502255,18626984513,33.78832681,353315000,-114036000,..,-139700236.9,775410000,0.094669075,0.015304714,..,18569999.69,-5184577044,-3074954688,-500000000,-369632420.4,3062322504,952700148.1,7.23576E+11,37.10610487
Sri Lanka,LKA,2023.0,YR2023,..,..,..,1.847993426,1558909296,20.53199197,12.02921981,17320144491,1.42405E+11,-677892709.9,0.843827246,711826200.5,0.040226117,33933490.62,87457719389,1.18817E+13,2.76297E+13,84356863744,-2.298010562,3968.676289,539172.1094,1253785.229,3827.964956,-1.659580355,13029.52394,14460.74142,2.87132E+11,3.18671E+11,2.76297E+13,6.851704478,-5.440109003,5779883010,11910710193,16811130810,..,23.80794363,6.57806E+12,101.6371184,239.2129069,81981706630,69.3403519,-1.610413325,1.91585E+13,22.16911204,6.454684557,18701167640,59.66662811,119752000,410549000,..,505497871.9,1150681000,..,..,..,..,-4900420617,-1495959131,0,-757405383.7,5416282466,2011820980,7.43954E+11,38.18035679
St. Lucia,LCA,2021.0,YR2021,..,..,1366615022,-11.85586297,-221370917,..,..,..,..,-126470153.8,5.832046763,108895113.1,-0.941258574,-17575040.65,1666863090,4664300000,5041400000,1867185185,11.59947362,9337.01779,26127.31204,28239.65674,10459.13212,11.42943824,19101.1653,19101.1653,3409978231,3409978231,5041400000,..,..,..,86181802.94,589835617.4,52930000,..,..,..,..,1428600253,..,..,..,..,..,..,47.96571548,-160000,44793000,..,-545608.7,65738000,..,5.577301669,..,99949996.95,-503653814.5,-181006482.6,-200000,82281537.73,624572425.9,301925094.1,625500000,91.11155537
St. Lucia,LCA,2022.0,YR2022,..,..,..,-2.862663779,-67063730.37,..,..,..,..,-51554691.85,1.407298183,32968826.67,-0.793351082,-18585865.19,2006682594,5615200000,6325300000,2342703704,20.38676757,11224.24975,31408.25927,35380.15785,13103.76217,20.21236329,22961.96222,24599.03092,4105162567,4397839346,6325300000,..,..,..,135745740,744625281.1,11500000,..,..,..,..,1710443543,..,..,..,..,..,..,47.12755536,-160000,11209000,..,0,8119000,..,1.556919809,..,36299999.24,-608879541.5,101657952.6,-200000,69802432.96,1160206924,449669430,779600000,93.93801507
St. Lucia,LCA,2023.0,YR2023,..,..,..,-1.867405401,-45380717.78,..,..,..,..,-141567341.5,5.708369723,138721841.1,-0.117091627,-2845500,2051031737,5739300000,6561400000,2430148148,2.21007266,11440.06324,32012.15941,36597.59601,13554.66519,1.92274312,23403.46177,25974.19603,4195889643,4656783735,6561400000,..,..,..,140356590,798362506.3,..,..,..,..,..,1746063045,..,..,..,..,..,..,43.55725477,-160000,15573000,..,0,11143000,..,..,..,..,-658005916.3,140986360,-200000,-16810271.48,1275066847,476074570.4,803000000,94.17882831
Suriname,SUR,2021.0,YR2021,..,..,1935667027,5.66480884,176057908.1,..,..,..,..,124045349.5,-4.269913027,-132705617.5,-0.278651287,-8660268,4309144555,14722912000,61226087000,3107923198,-2.435385836,6973.899419,23827.49201,99088.01319,5029.848385,-3.316299424,18458.235,18458.235,11405269573,11405269573,61226087000,..,..,..,2203515992,1338490718,20080000,..,..,..,..,3971515808,..,..,..,..,..,..,95.39239557,0,..,..,35471687.5,-23684000,..,1.060144943,..,28780000.69,865025274.3,423044484.2,..,-46539389.39,95942244.52,537923034.5,1153565000,13.19021877
